"Caller","Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold"
"MantaLumpyIntersect",0.180714285714286,0.962222222222222,30,75,0.1,2
"MantaLumpyIntersect",0.185714285714286,0.988839285714286,30,75,0.1,5
"MantaLumpyIntersect",0.185714285714286,0.988839285714286,30,75,0.1,50
"MantaLumpyIntersect",0.189285714285714,0.988962472406181,30,75,0.1,100
"MantaLumpyIntersect",0.189285714285714,0.988962472406181,30,75,0.1,150
"MantaLumpyIntersect",0.189285714285714,0.988962472406181,30,75,0.1,200
"MantaLumpyIntersect",0.462142857142857,0.951564076690212,30,75,0.2,2
"MantaLumpyIntersect",0.472857142857143,0.979591836734694,30,75,0.2,5
"MantaLumpyIntersect",0.472857142857143,0.979591836734694,30,75,0.2,50
"MantaLumpyIntersect",0.486428571428571,0.97997997997998,30,75,0.2,100
"MantaLumpyIntersect",0.487142857142857,0.98,30,75,0.2,150
"MantaLumpyIntersect",0.487142857142857,0.98,30,75,0.2,200
"MantaLumpyIntersect",0.657857142857143,0.948170731707317,30,75,0.5,2
"MantaLumpyIntersect",0.671428571428571,0.97378565921357,30,75,0.5,5
"MantaLumpyIntersect",0.671428571428571,0.97378565921357,30,75,0.5,50
"MantaLumpyIntersect",0.674285714285714,0.973866256725596,30,75,0.5,100
"MantaLumpyIntersect",0.674285714285714,0.973866256725596,30,75,0.5,150
"MantaLumpyIntersect",0.674285714285714,0.973866256725596,30,75,0.5,200
"MantaLumpyIntersect",0.683571428571429,0.952416356877323,30,75,0.8,2
"MantaLumpyIntersect",0.695714285714286,0.974474474474474,30,75,0.8,5
"MantaLumpyIntersect",0.696428571428571,0.974493623405851,30,75,0.8,50
"MantaLumpyIntersect",0.702142857142857,0.974645786726324,30,75,0.8,100
"MantaLumpyIntersect",0.702142857142857,0.974645786726324,30,75,0.8,150
"MantaLumpyIntersect",0.702142857142857,0.974645786726324,30,75,0.8,200
"MantaLumpyIntersect",0.681428571428571,0.946666666666667,30,75,1,2
"MantaLumpyIntersect",0.699285714285714,0.974569932685116,30,75,1,5
"MantaLumpyIntersect",0.699285714285714,0.974569932685116,30,75,1,50
"MantaLumpyIntersect",0.701428571428571,0.974626865671642,30,75,1,100
"MantaLumpyIntersect",0.701428571428571,0.974626865671642,30,75,1,150
"MantaLumpyIntersect",0.701428571428571,0.974626865671642,30,75,1,200
"MantaLumpyIntersect",0.0392857142857143,0.94488188976378,30,90,0.05,2
"MantaLumpyIntersect",0.0414285714285714,0.992063492063492,30,90,0.05,5
"MantaLumpyIntersect",0.0414285714285714,0.992063492063492,30,90,0.05,50
"MantaLumpyIntersect",0.0421428571428571,0.992125984251969,30,90,0.05,100
"MantaLumpyIntersect",0.0421428571428571,0.992125984251969,30,90,0.05,150
"MantaLumpyIntersect",0.0421428571428571,0.992125984251969,30,90,0.05,200
"MantaLumpyIntersect",0.180714285714286,0.962305986696231,30,90,0.1,2
"MantaLumpyIntersect",0.185714285714286,0.988864142538975,30,90,0.1,5
"MantaLumpyIntersect",0.185714285714286,0.988864142538975,30,90,0.1,50
"MantaLumpyIntersect",0.189285714285714,0.988986784140969,30,90,0.1,100
"MantaLumpyIntersect",0.189285714285714,0.988986784140969,30,90,0.1,150
"MantaLumpyIntersect",0.189285714285714,0.988986784140969,30,90,0.1,200
"MantaLumpyIntersect",0.462857142857143,0.952573158425832,30,90,0.2,2
"MantaLumpyIntersect",0.472857142857143,0.979591836734694,30,90,0.2,5
"MantaLumpyIntersect",0.472857142857143,0.979591836734694,30,90,0.2,50
"MantaLumpyIntersect",0.485714285714286,0.979959919839679,30,90,0.2,100
"MantaLumpyIntersect",0.486428571428571,0.97997997997998,30,90,0.2,150
"MantaLumpyIntersect",0.486428571428571,0.97997997997998,30,90,0.2,200
"MantaLumpyIntersect",0.658571428571429,0.948210205635948,30,90,0.5,2
"MantaLumpyIntersect",0.672142857142857,0.973805855161787,30,90,0.5,5
"MantaLumpyIntersect",0.672142857142857,0.973805855161787,30,90,0.5,50
"MantaLumpyIntersect",0.674285714285714,0.973866256725596,30,90,0.5,100
"MantaLumpyIntersect",0.674285714285714,0.973866256725596,30,90,0.5,150
"MantaLumpyIntersect",0.674285714285714,0.973866256725596,30,90,0.5,200
"MantaLumpyIntersect",0.684285714285714,0.951780415430267,30,90,0.8,2
"MantaLumpyIntersect",0.697142857142857,0.974531835205993,30,90,0.8,5
"MantaLumpyIntersect",0.698571428571429,0.974569932685116,30,90,0.8,50
"MantaLumpyIntersect",0.702857142857143,0.974683544303797,30,90,0.8,100
"MantaLumpyIntersect",0.702857142857143,0.974683544303797,30,90,0.8,150
"MantaLumpyIntersect",0.702857142857143,0.974683544303797,30,90,0.8,200
"MantaLumpyIntersect",0.682142857142857,0.946745562130177,30,90,1,2
"MantaLumpyIntersect",0.7,0.974607916355489,30,90,1,5
"MantaLumpyIntersect",0.700714285714286,0.974626865671642,30,90,1,50
"MantaLumpyIntersect",0.702142857142857,0.974664679582712,30,90,1,100
"MantaLumpyIntersect",0.702142857142857,0.974664679582712,30,90,1,150
"MantaLumpyIntersect",0.702142857142857,0.974664679582712,30,90,1,200
"MantaLumpyIntersect",0.0692857142857143,0.942982456140351,45,15,0.05,2
"MantaLumpyIntersect",0.0714285714285714,0.973451327433628,45,15,0.05,5
"MantaLumpyIntersect",0.0714285714285714,0.973451327433628,45,15,0.05,50
"MantaLumpyIntersect",0.0742857142857143,0.973913043478261,45,15,0.05,100
"MantaLumpyIntersect",0.0742857142857143,0.973913043478261,45,15,0.05,150
"MantaLumpyIntersect",0.0742857142857143,0.973913043478261,45,15,0.05,200
"MantaLumpyIntersect",0.272142857142857,0.950075642965204,45,15,0.1,2
"MantaLumpyIntersect",0.278571428571429,0.977064220183486,45,15,0.1,5
"MantaLumpyIntersect",0.278571428571429,0.977064220183486,45,15,0.1,50
"MantaLumpyIntersect",0.289285714285714,0.977578475336323,45,15,0.1,100
"MantaLumpyIntersect",0.290714285714286,0.977645305514158,45,15,0.1,150
"MantaLumpyIntersect",0.290714285714286,0.977645305514158,45,15,0.1,200
"MantaLumpyIntersect",0.557142857142857,0.957205240174672,45,15,0.2,2
"MantaLumpyIntersect",0.567857142857143,0.978854625550661,45,15,0.2,5
"MantaLumpyIntersect",0.567857142857143,0.978854625550661,45,15,0.2,50
"MantaLumpyIntersect",0.572857142857143,0.978984238178634,45,15,0.2,100
"MantaLumpyIntersect",0.574285714285714,0.979020979020979,45,15,0.2,150
"MantaLumpyIntersect",0.574285714285714,0.979020979020979,45,15,0.2,200
"MantaLumpyIntersect",0.672142857142857,0.951091045899172,45,15,0.5,2
"MantaLumpyIntersect",0.684285714285714,0.974144486692015,45,15,0.5,5
"MantaLumpyIntersect",0.685,0.974164133738602,45,15,0.5,50
"MantaLumpyIntersect",0.688571428571429,0.974261922785768,45,15,0.5,100
"MantaLumpyIntersect",0.688571428571429,0.974261922785768,45,15,0.5,150
"MantaLumpyIntersect",0.688571428571429,0.974261922785768,45,15,0.5,200
"MantaLumpyIntersect",0.680714285714286,0.948698884758364,45,15,0.8,2
"MantaLumpyIntersect",0.695714285714286,0.974455296769346,45,15,0.8,5
"MantaLumpyIntersect",0.696428571428571,0.974474474474474,45,15,0.8,50
"MantaLumpyIntersect",0.7,0.974569932685116,45,15,0.8,100
"MantaLumpyIntersect",0.7,0.974569932685116,45,15,0.8,150
"MantaLumpyIntersect",0.7,0.974569932685116,45,15,0.8,200
"MantaLumpyIntersect",0.685,0.948224852071006,45,15,1,2
"MantaLumpyIntersect",0.700714285714286,0.974588938714499,45,15,1,5
"MantaLumpyIntersect",0.700714285714286,0.974588938714499,45,15,1,50
"MantaLumpyIntersect",0.704285714285714,0.974683544303797,45,15,1,100
"MantaLumpyIntersect",0.704285714285714,0.974683544303797,45,15,1,150
"MantaLumpyIntersect",0.704285714285714,0.974683544303797,45,15,1,200
"MantaLumpyIntersect",0.095,0.947368421052632,45,30,0.05,2
"MantaLumpyIntersect",0.0978571428571429,0.977272727272727,45,30,0.05,5
"MantaLumpyIntersect",0.0978571428571429,0.977272727272727,45,30,0.05,50
"MantaLumpyIntersect",0.100714285714286,0.977611940298508,45,30,0.05,100
"MantaLumpyIntersect",0.100714285714286,0.977611940298508,45,30,0.05,150
"MantaLumpyIntersect",0.100714285714286,0.977611940298508,45,30,0.05,200
"MantaLumpyIntersect",0.322857142857143,0.951086956521739,45,30,0.1,2
"MantaLumpyIntersect",0.331428571428571,0.979423868312757,45,30,0.1,5
"MantaLumpyIntersect",0.331428571428571,0.979423868312757,45,30,0.1,50
"MantaLumpyIntersect",0.342142857142857,0.979838709677419,45,30,0.1,100
"MantaLumpyIntersect",0.343571428571429,0.979892761394102,45,30,0.1,150
"MantaLumpyIntersect",0.343571428571429,0.979892761394102,45,30,0.1,200
"MantaLumpyIntersect",0.585714285714286,0.95787700084246,45,30,0.2,2
"MantaLumpyIntersect",0.595714285714286,0.979574468085106,45,30,0.2,5
"MantaLumpyIntersect",0.595714285714286,0.979574468085106,45,30,0.2,50
"MantaLumpyIntersect",0.601428571428571,0.979712595097211,45,30,0.2,100
"MantaLumpyIntersect",0.602857142857143,0.979746835443038,45,30,0.2,150
"MantaLumpyIntersect",0.602857142857143,0.979746835443038,45,30,0.2,200
"MantaLumpyIntersect",0.679285714285714,0.951420029895366,45,30,0.5,2
"MantaLumpyIntersect",0.691428571428571,0.974320241691843,45,30,0.5,5
"MantaLumpyIntersect",0.691428571428571,0.974320241691843,45,30,0.5,50
"MantaLumpyIntersect",0.695,0.974416854778029,45,30,0.5,100
"MantaLumpyIntersect",0.695,0.974416854778029,45,30,0.5,150
"MantaLumpyIntersect",0.695,0.974416854778029,45,30,0.5,200
"MantaLumpyIntersect",0.693571428571429,0.949376375641966,45,30,0.8,2
"MantaLumpyIntersect",0.708571428571429,0.974796145292809,45,30,0.8,5
"MantaLumpyIntersect",0.708571428571429,0.974796145292809,45,30,0.8,50
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,30,0.8,100
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,30,0.8,150
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,30,0.8,200
"MantaLumpyIntersect",0.692142857142857,0.949339207048458,45,30,1,2
"MantaLumpyIntersect",0.707857142857143,0.974796145292809,45,30,1,5
"MantaLumpyIntersect",0.707857142857143,0.974796145292809,45,30,1,50
"MantaLumpyIntersect",0.711428571428571,0.974889217134417,45,30,1,100
"MantaLumpyIntersect",0.711428571428571,0.974889217134417,45,30,1,150
"MantaLumpyIntersect",0.711428571428571,0.974889217134417,45,30,1,200
"MantaLumpyIntersect",0.102142857142857,0.949275362318841,45,45,0.05,2
"MantaLumpyIntersect",0.105,0.978102189781022,45,45,0.05,5
"MantaLumpyIntersect",0.105,0.978102189781022,45,45,0.05,50
"MantaLumpyIntersect",0.107857142857143,0.97841726618705,45,45,0.05,100
"MantaLumpyIntersect",0.107857142857143,0.97841726618705,45,45,0.05,150
"MantaLumpyIntersect",0.107857142857143,0.97841726618705,45,45,0.05,200
"MantaLumpyIntersect",0.324285714285714,0.948579161028417,45,45,0.1,2
"MantaLumpyIntersect",0.334285714285714,0.979508196721312,45,45,0.1,5
"MantaLumpyIntersect",0.334285714285714,0.979508196721312,45,45,0.1,50
"MantaLumpyIntersect",0.345,0.979919678714859,45,45,0.1,100
"MantaLumpyIntersect",0.346428571428571,0.979973297730307,45,45,0.1,150
"MantaLumpyIntersect",0.346428571428571,0.979973297730307,45,45,0.1,200
"MantaLumpyIntersect",0.585,0.957034540859309,45,45,0.2,2
"MantaLumpyIntersect",0.595714285714286,0.979574468085106,45,45,0.2,5
"MantaLumpyIntersect",0.595714285714286,0.979574468085106,45,45,0.2,50
"MantaLumpyIntersect",0.601428571428571,0.979712595097211,45,45,0.2,100
"MantaLumpyIntersect",0.602857142857143,0.979746835443038,45,45,0.2,150
"MantaLumpyIntersect",0.602857142857143,0.979746835443038,45,45,0.2,200
"MantaLumpyIntersect",0.679285714285714,0.951456310679612,45,45,0.5,2
"MantaLumpyIntersect",0.691428571428571,0.974339622641509,45,45,0.5,5
"MantaLumpyIntersect",0.692142857142857,0.974358974358974,45,45,0.5,50
"MantaLumpyIntersect",0.696428571428571,0.974474474474474,45,45,0.5,100
"MantaLumpyIntersect",0.696428571428571,0.974474474474474,45,45,0.5,150
"MantaLumpyIntersect",0.696428571428571,0.974474474474474,45,45,0.5,200
"MantaLumpyIntersect",0.692142857142857,0.949339207048458,45,45,0.8,2
"MantaLumpyIntersect",0.707142857142857,0.974777448071217,45,45,0.8,5
"MantaLumpyIntersect",0.707857142857143,0.974796145292809,45,45,0.8,50
"MantaLumpyIntersect",0.712857142857143,0.974926253687316,45,45,0.8,100
"MantaLumpyIntersect",0.712857142857143,0.974926253687316,45,45,0.8,150
"MantaLumpyIntersect",0.712857142857143,0.974926253687316,45,45,0.8,200
"MantaLumpyIntersect",0.689285714285714,0.947794117647059,45,45,1,2
"MantaLumpyIntersect",0.705714285714286,0.974739970282318,45,45,1,5
"MantaLumpyIntersect",0.705714285714286,0.974739970282318,45,45,1,50
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,45,1,100
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,45,1,150
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,45,1,200
"MantaLumpyIntersect",0.102142857142857,0.949640287769784,45,60,0.05,2
"MantaLumpyIntersect",0.105,0.978260869565217,45,60,0.05,5
"MantaLumpyIntersect",0.105,0.978260869565217,45,60,0.05,50
"MantaLumpyIntersect",0.107857142857143,0.978571428571429,45,60,0.05,100
"MantaLumpyIntersect",0.107857142857143,0.978571428571429,45,60,0.05,150
"MantaLumpyIntersect",0.107857142857143,0.978571428571429,45,60,0.05,200
"MantaLumpyIntersect",0.328571428571429,0.949061662198391,45,60,0.1,2
"MantaLumpyIntersect",0.338571428571429,0.979702300405954,45,60,0.1,5
"MantaLumpyIntersect",0.338571428571429,0.979702300405954,45,60,0.1,50
"MantaLumpyIntersect",0.349285714285714,0.980106100795756,45,60,0.1,100
"MantaLumpyIntersect",0.350714285714286,0.98015873015873,45,60,0.1,150
"MantaLumpyIntersect",0.350714285714286,0.98015873015873,45,60,0.1,200
"MantaLumpyIntersect",0.587142857142857,0.956339210747271,45,60,0.2,2
"MantaLumpyIntersect",0.597857142857143,0.978795589482612,45,60,0.2,5
"MantaLumpyIntersect",0.597857142857143,0.978795589482612,45,60,0.2,50
"MantaLumpyIntersect",0.603571428571429,0.97893850042123,45,60,0.2,100
"MantaLumpyIntersect",0.605,0.978973927670311,45,60,0.2,150
"MantaLumpyIntersect",0.605,0.978973927670311,45,60,0.2,200
"MantaLumpyIntersect",0.678571428571429,0.95067264573991,45,60,0.5,2
"MantaLumpyIntersect",0.691428571428571,0.974320241691843,45,60,0.5,5
"MantaLumpyIntersect",0.691428571428571,0.974320241691843,45,60,0.5,50
"MantaLumpyIntersect",0.695714285714286,0.974436090225564,45,60,0.5,100
"MantaLumpyIntersect",0.695714285714286,0.974436090225564,45,60,0.5,150
"MantaLumpyIntersect",0.695714285714286,0.974436090225564,45,60,0.5,200
"MantaLumpyIntersect",0.692857142857143,0.950036737692873,45,60,0.8,2
"MantaLumpyIntersect",0.707142857142857,0.974758723088344,45,60,0.8,5
"MantaLumpyIntersect",0.707142857142857,0.974758723088344,45,60,0.8,50
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,60,0.8,100
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,60,0.8,150
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,60,0.8,200
"MantaLumpyIntersect",0.688571428571429,0.94775570272259,45,60,1,2
"MantaLumpyIntersect",0.705714285714286,0.974739970282318,45,60,1,5
"MantaLumpyIntersect",0.705714285714286,0.974739970282318,45,60,1,50
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,60,1,100
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,60,1,150
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,60,1,200
"MantaLumpyIntersect",0.105714285714286,0.950530035335689,45,75,0.05,2
"MantaLumpyIntersect",0.108571428571429,0.97864768683274,45,75,0.05,5
"MantaLumpyIntersect",0.108571428571429,0.97864768683274,45,75,0.05,50
"MantaLumpyIntersect",0.111428571428571,0.978947368421053,45,75,0.05,100
"MantaLumpyIntersect",0.111428571428571,0.978947368421053,45,75,0.05,150
"MantaLumpyIntersect",0.111428571428571,0.978947368421053,45,75,0.05,200
"MantaLumpyIntersect",0.331428571428571,0.949400798934754,45,75,0.1,2
"MantaLumpyIntersect",0.340714285714286,0.979811574697174,45,75,0.1,5
"MantaLumpyIntersect",0.340714285714286,0.979811574697174,45,75,0.1,50
"MantaLumpyIntersect",0.351428571428571,0.980211081794195,45,75,0.1,100
"MantaLumpyIntersect",0.352857142857143,0.980263157894737,45,75,0.1,150
"MantaLumpyIntersect",0.352857142857143,0.980263157894737,45,75,0.1,200
"MantaLumpyIntersect",0.587857142857143,0.956375838926175,45,75,0.2,2
"MantaLumpyIntersect",0.598571428571429,0.978813559322034,45,75,0.2,5
"MantaLumpyIntersect",0.598571428571429,0.978813559322034,45,75,0.2,50
"MantaLumpyIntersect",0.604285714285714,0.978956228956229,45,75,0.2,100
"MantaLumpyIntersect",0.605714285714286,0.978991596638655,45,75,0.2,150
"MantaLumpyIntersect",0.605714285714286,0.978991596638655,45,75,0.2,200
"MantaLumpyIntersect",0.679285714285714,0.950709484690067,45,75,0.5,2
"MantaLumpyIntersect",0.692142857142857,0.974339622641509,45,75,0.5,5
"MantaLumpyIntersect",0.692142857142857,0.974339622641509,45,75,0.5,50
"MantaLumpyIntersect",0.695714285714286,0.974436090225564,45,75,0.5,100
"MantaLumpyIntersect",0.695714285714286,0.974436090225564,45,75,0.5,150
"MantaLumpyIntersect",0.695714285714286,0.974436090225564,45,75,0.5,200
"MantaLumpyIntersect",0.692857142857143,0.949339207048458,45,75,0.8,2
"MantaLumpyIntersect",0.707857142857143,0.974777448071217,45,75,0.8,5
"MantaLumpyIntersect",0.707857142857143,0.974777448071217,45,75,0.8,50
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,75,0.8,100
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,75,0.8,150
"MantaLumpyIntersect",0.712142857142857,0.974889217134417,45,75,0.8,200
"MantaLumpyIntersect",0.687857142857143,0.947019867549669,45,75,1,2
"MantaLumpyIntersect",0.705,0.974721189591078,45,75,1,5
"MantaLumpyIntersect",0.705,0.974721189591078,45,75,1,50
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,75,1,100
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,75,1,150
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,75,1,200
"MantaLumpyIntersect",0.104285714285714,0.950354609929078,45,90,0.05,2
"MantaLumpyIntersect",0.107142857142857,0.978571428571429,45,90,0.05,5
"MantaLumpyIntersect",0.107142857142857,0.978571428571429,45,90,0.05,50
"MantaLumpyIntersect",0.11,0.97887323943662,45,90,0.05,100
"MantaLumpyIntersect",0.11,0.97887323943662,45,90,0.05,150
"MantaLumpyIntersect",0.11,0.97887323943662,45,90,0.05,200
"MantaLumpyIntersect",0.331428571428571,0.949400798934754,45,90,0.1,2
"MantaLumpyIntersect",0.340714285714286,0.979811574697174,45,90,0.1,5
"MantaLumpyIntersect",0.340714285714286,0.979811574697174,45,90,0.1,50
"MantaLumpyIntersect",0.351428571428571,0.980211081794195,45,90,0.1,100
"MantaLumpyIntersect",0.352857142857143,0.980263157894737,45,90,0.1,150
"MantaLumpyIntersect",0.352857142857143,0.980263157894737,45,90,0.1,200
"MantaLumpyIntersect",0.585714285714286,0.95546218487395,45,90,0.2,2
"MantaLumpyIntersect",0.597142857142857,0.978777589134126,45,90,0.2,5
"MantaLumpyIntersect",0.597142857142857,0.978777589134126,45,90,0.2,50
"MantaLumpyIntersect",0.602857142857143,0.978920741989882,45,90,0.2,100
"MantaLumpyIntersect",0.604285714285714,0.978956228956229,45,90,0.2,150
"MantaLumpyIntersect",0.604285714285714,0.978956228956229,45,90,0.2,200
"MantaLumpyIntersect",0.68,0.951492537313433,45,90,0.5,2
"MantaLumpyIntersect",0.692142857142857,0.974358974358974,45,90,0.5,5
"MantaLumpyIntersect",0.692857142857143,0.974378296910324,45,90,0.5,50
"MantaLumpyIntersect",0.696428571428571,0.974474474474474,45,90,0.5,100
"MantaLumpyIntersect",0.696428571428571,0.974474474474474,45,90,0.5,150
"MantaLumpyIntersect",0.696428571428571,0.974474474474474,45,90,0.5,200
"MantaLumpyIntersect",0.693571428571429,0.9501100513573,45,90,0.8,2
"MantaLumpyIntersect",0.707857142857143,0.974796145292809,45,90,0.8,5
"MantaLumpyIntersect",0.708571428571429,0.974814814814815,45,90,0.8,50
"MantaLumpyIntersect",0.712857142857143,0.974926253687316,45,90,0.8,100
"MantaLumpyIntersect",0.712857142857143,0.974926253687316,45,90,0.8,150
"MantaLumpyIntersect",0.712857142857143,0.974926253687316,45,90,0.8,200
"MantaLumpyIntersect",0.689285714285714,0.947794117647059,45,90,1,2
"MantaLumpyIntersect",0.705714285714286,0.974739970282318,45,90,1,5
"MantaLumpyIntersect",0.705714285714286,0.974739970282318,45,90,1,50
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,90,1,100
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,90,1,150
"MantaLumpyIntersect",0.710714285714286,0.974870657797487,45,90,1,200
"MantaLumpyIntersect",0.104285714285714,0.952941176470588,60,15,0.05,2
"MantaLumpyIntersect",0.107857142857143,0.979228486646884,60,15,0.05,5
"MantaLumpyIntersect",0.107857142857143,0.979228486646884,60,15,0.05,50
"MantaLumpyIntersect",0.111428571428571,0.97953216374269,60,15,0.05,100
"MantaLumpyIntersect",0.112142857142857,0.979591836734694,60,15,0.05,150
